uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
89;6;21/12/17;[20, 20, 33, 40];[10, 403, 194, 6];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;22/12/17;[16, 16, 24, 26, 33, 46];[2, 263, 57, 200, 389, 3];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;08/01/18;[20, 20, 30, 32, 39, 46];[7, 310, 72, 207, 200, 6];[27, 32, 33, 54, 32, 27];[7, 0, 1, 3, 0, 7]
89;6;09/01/18;[22, 22, 25, 28, 40];[9, 94, 100, 355, 6];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;10/01/18;[22, 22, 22, 32, 37, 37];[8, 11, 302, 145, 13, 6];[27, 34, 32, 31, 34, 27];[7, 4, 0, 0, 4, 7]
89;6;11/01/18;[18, 18, 30, 31, 45];[9, 367, 31, 424, 8];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
89;6;12/01/18;[18, 18, 24, 25, 34, 41];[7, 195, 32, 274, 186, 4];[27, 32, 54, 32, 31, 27];[7, 0, 3, 0, 0, 7]
89;6;15/01/18;[16, 16, 19, 20, 25, 35, 35, 45];[4, 99, 39, 145, 287, 8, 300, 5];[27, 32, 54, 54, 32, 27, 32, 27];[7, 0, 3, 3, 0, 7, 0, 7]
89;6;16/01/18;[22, 22, 28, 32, 33, 35, 39];[6, 194, 118, 37, 44, 121, 12];[27, 33, 32, 51, 33, 32, 27];[7, 1, 0, 2, 1, 0, 7]
89;6;17/01/18;[20, 20, 20, 30, 34, 36, 37];[7, 5, 293, 123, 67, 15, 6];[27, 34, 32, 33, 51, 34, 27];[7, 4, 0, 1, 2, 4, 7]
89;6;18/01/18;[20, 20, 33, 1];[13, 385, 482, 6];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;19/01/18;[18, 18, 30, 34, 38, 40];[9, 368, 109, 135, 66, 2];[27, 32, 33, 32, 33, 27];[7, 0, 1, 0, 1, 7]
89;6;20/01/18;[18, 18, 18, 26, 34, 43, 44];[12, 17, 240, 215, 289, 21, 12];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;21/01/18;[16, 16, 16, 19, 32, 32];[4, 9, 98, 390, 7, 3];[27, 34, 54, 32, 34, 27];[7, 4, 3, 0, 4, 7]
89;6;22/01/18;[18, 18, 29, 32, 42];[4, 328, 110, 289, 5];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;23/01/18;[24, 24, 30, 41];[9, 177, 351, 9];[27, 33, 32, 27];[7, 1, 0, 7]
89;6;24/01/18;[24, 24, 24, 30, 32, 39, 40];[7, 14, 166, 78, 208, 13, 6];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;25/01/18;[18, 18, 30, 41];[10, 352, 354, 9];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;26/01/18;[18, 18, 26, 33, 42];[5, 252, 195, 293, 2];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;29/01/18;[20, 20, 25, 31, 32];[4, 172, 166, 31, 5];[27, 32, 54, 33, 27];[7, 0, 3, 1, 7]
89;6;30/01/18;[22, 22, 25, 28, 30, 33, 38];[5, 100, 91, 61, 78, 174, 11];[27, 32, 33, 51, 32, 43, 27];[7, 0, 1, 2, 0, 5, 7]
89;6;31/01/18;[22, 22, 22, 26, 26, 36, 39, 40];[7, 5, 113, 6, 300, 107, 9, 5];[27, 34, 32, 34, 32, 31, 34, 27];[7, 4, 0, 4, 0, 0, 4, 7]
89;6;01/02/18;[22, 22, 38];[14, 467, 11];[27, 32, 27];[7, 0, 7]
89;6;02/02/18;[18, 18, 26, 32, 36, 37, 41];[10, 248, 176, 126, 27, 111, 7];[27, 32, 33, 32, 51, 32, 27];[7, 0, 1, 0, 2, 0, 7]
89;6;05/02/18;[16, 16, 18, 22, 25, 25, 33, 40];[4, 74, 131, 79, 5, 237, 204, 6];[27, 32, 54, 32, 27, 32, 54, 27];[7, 0, 3, 0, 7, 0, 3, 7]
89;6;06/02/18;[22, 22, 29, 38];[6, 216, 278, 7];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;07/02/18;[22, 22, 22, 32, 33, 45, 46];[6, 13, 294, 40, 366, 13, 8];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;08/02/18;[22, 22, 37, 2];[10, 445, 406, 5];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;09/02/18;[20, 20, 32, 34, 43];[6, 380, 56, 269, 10];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
89;6;11/02/18;[20, 20, 20, 31, 34, 34];[4, 5, 326, 88, 4, 7];[27, 34, 32, 33, 34, 27];[7, 4, 0, 1, 4, 7]
89;6;12/02/18;[14, 14, 22, 26, 32, 34];[6, 242, 137, 167, 73, 4];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;13/02/18;[20, 20, 22, 28, 30, 40];[12, 52, 197, 58, 291, 8];[27, 33, 32, 51, 32, 27];[7, 1, 0, 2, 0, 7]
89;6;14/02/18;[22, 22, 22, 32, 38, 39];[4, 5, 313, 182, 10, 4];[27, 34, 32, 31, 34, 27];[7, 4, 0, 0, 4, 7]
89;6;15/02/18;[22, 22, 30, 37, 42];[9, 236, 217, 140, 6];[27, 32, 31, 32, 27];[7, 0, 0, 0, 7]
89;6;16/02/18;[20, 20, 32, 35, 35, 38, 44];[5, 380, 91, 3, 71, 181, 3];[27, 32, 54, 27, 33, 32, 27];[7, 0, 3, 7, 1, 0, 7]
89;6;19/02/18;[18, 18, 23, 26, 38, 47];[7, 164, 70, 362, 275, 7];[27, 32, 18, 32, 31, 27];[7, 0, 6, 0, 0, 7]
89;6;20/02/18;[20, 20, 24, 28, 34, 35];[10, 121, 121, 183, 27, 12];[27, 32, 33, 32, 51, 27];[7, 0, 1, 0, 2, 7]
89;6;21/02/18;[22, 22, 22, 33, 33, 40, 40];[6, 8, 324, 8, 195, 15, 8];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
89;6;22/02/18;[24, 24, 29, 45];[6, 165, 472, 5];[27, 33, 32, 27];[7, 1, 0, 7]
89;6;23/02/18;[18, 18, 26, 32, 36];[6, 254, 176, 119, 6];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;26/02/18;[18, 18, 30, 32, 44];[8, 355, 80, 357, 4];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;27/02/18;[20, 20, 27, 29, 38];[12, 226, 59, 254, 10];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;28/02/18;[22, 22, 22, 22, 29, 32, 42, 42];[3, 12, 6, 192, 105, 297, 3, 7];[27, 34, 27, 32, 33, 32, 34, 27];[7, 4, 7, 0, 1, 0, 4, 7]
89;6;01/03/18;[22, 22, 33, 42];[11, 347, 261, 12];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;02/03/18;[18, 18, 31, 35, 40];[5, 387, 120, 154, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;03/03/18;[22, 22, 22, 32, 33, 36, 36];[14, 11, 280, 39, 77, 13, 19];[27, 34, 43, 33, 32, 34, 27];[7, 4, 5, 1, 0, 4, 7]
89;6;05/03/18;[18, 18, 20, 27, 32, 33, 37];[7, 66, 204, 157, 27, 122, 7];[27, 32, 54, 33, 51, 32, 27];[7, 0, 3, 1, 2, 0, 7]
89;6;06/03/18;[22, 22, 29, 32, 40];[13, 215, 95, 223, 10];[27, 32, 31, 18, 27];[7, 0, 0, 6, 7]
89;6;07/03/18;[22, 22, 22, 27, 33, 44, 45];[5, 11, 137, 197, 329, 14, 5];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;08/03/18;[20, 20, 36];[8, 493, 5];[27, 32, 27];[7, 0, 7]
89;6;09/03/18;[14, 14, 18, 28, 31];[10, 115, 312, 95, 10];[27, 54, 32, 33, 27];[7, 3, 0, 1, 7]
89;6;12/03/18;[18, 18, 22, 30, 32, 34, 36, 44];[5, 136, 223, 65, 77, 41, 254, 4];[27, 32, 54, 33, 32, 18, 32, 27];[7, 0, 3, 1, 0, 6, 0, 7]
89;6;13/03/18;[24, 24, 28, 35, 36, 38];[11, 128, 205, 20, 70, 10];[27, 33, 32, 51, 33, 27];[7, 1, 0, 2, 1, 7]
89;6;14/03/18;[22, 22, 22, 29, 33, 38, 39, 39];[3, 15, 193, 128, 157, 29, 5, 6];[27, 34, 32, 33, 32, 33, 34, 27];[7, 4, 0, 1, 0, 1, 4, 7]
89;6;15/03/18;[22, 22, 33, 35, 45];[5, 342, 53, 298, 7];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
89;6;16/03/18;[18, 18, 21, 25, 36, 37, 2];[8, 102, 110, 342, 20, 386, 7];[27, 54, 32, 31, 33, 32, 27];[7, 3, 0, 0, 1, 0, 7]
89;6;19/03/18;[20, 20, 30, 32, 44];[8, 297, 82, 357, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;20/03/18;[22, 22, 32, 36];[8, 313, 106, 6];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;21/03/18;[24, 24, 24, 34, 34, 39, 40, 47, 47];[6, 3, 303, 6, 156, 14, 210, 11, 3];[27, 34, 32, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 0, 4, 7]
89;6;22/03/18;[22, 22, 30, 40];[13, 256, 294, 5];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;23/03/18;[16, 16, 21, 24, 28, 33, 41];[9, 143, 109, 127, 131, 255, 3];[27, 32, 31, 32, 33, 32, 27];[7, 0, 0, 0, 1, 0, 7]
89;6;26/03/18;[18, 18, 27, 33, 45];[8, 274, 195, 347, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;27/03/18;[24, 24, 28, 39];[5, 126, 326, 10];[27, 33, 32, 27];[7, 1, 0, 7]
89;6;28/03/18;[24, 24, 24, 31, 33, 42, 43];[4, 7, 203, 65, 283, 10, 7];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;29/03/18;[22, 22, 28, 39];[7, 198, 326, 11];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;30/03/18;[14, 14, 16, 21, 31, 34];[6, 60, 167, 305, 79, 4];[27, 54, 43, 32, 33, 27];[7, 3, 5, 0, 1, 7]
89;6;02/04/18;[22, 22, 31, 33, 36, 40];[6, 276, 62, 80, 145, 7];[27, 32, 33, 54, 32, 27];[7, 0, 1, 3, 0, 7]
89;6;03/04/18;[24, 24, 28, 30, 39];[7, 122, 75, 271, 11];[27, 33, 51, 32, 27];[7, 1, 2, 0, 7]
89;6;04/04/18;[26, 26, 26, 32, 42, 43, 43];[7, 6, 187, 294, 37, 7, 7];[27, 34, 33, 32, 33, 34, 27];[7, 4, 1, 0, 1, 4, 7]
89;6;05/04/18;[20, 20, 30, 36];[13, 307, 169, 8];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;06/04/18;[18, 18, 26, 30, 33, 44];[10, 233, 133, 96, 332, 5];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;07/04/18;[22, 22, 23, 28, 34, 34];[13, 18, 167, 172, 8, 6];[27, 34, 32, 33, 34, 27];[7, 4, 0, 1, 4, 7]
89;6;09/04/18;[18, 18, 29, 33, 34, 38];[6, 347, 103, 52, 110, 7];[27, 32, 33, 54, 32, 27];[7, 0, 1, 3, 0, 7]
89;6;10/04/18;[22, 22, 28, 30, 41];[9, 176, 77, 316, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;11/04/18;[26, 26, 26, 33, 37, 38, 38];[8, 12, 211, 122, 21, 7, 6];[27, 34, 33, 32, 33, 34, 27];[7, 4, 1, 0, 1, 4, 7]
89;6;12/04/18;[24, 24, 29, 37, 38, 2];[15, 148, 234, 46, 341, 10];[27, 33, 32, 51, 32, 27];[7, 1, 0, 2, 0, 7]
89;6;13/04/18;[20, 20, 26, 30, 32, 36, 0];[8, 178, 126, 71, 118, 346, 10];[27, 32, 54, 33, 43, 32, 27];[7, 0, 3, 1, 5, 0, 7]
89;6;14/04/18;[20, 20, 21, 35, 36, 47, 47];[10, 21, 448, 20, 329, 9, 16];[27, 34, 32, 34, 32, 34, 27];[7, 4, 0, 4, 0, 4, 7]
89;6;15/04/18;[20, 20, 20, 27, 33, 39, 40];[3, 4, 224, 173, 194, 6, 4];[27, 34, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 4, 7]
89;6;16/04/18;[20, 20, 27, 32, 35, 41];[5, 220, 151, 99, 171, 6];[27, 32, 33, 54, 32, 27];[7, 0, 1, 3, 0, 7]
89;6;17/04/18;[22, 22, 28, 37];[9, 190, 254, 11];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;18/04/18;[24, 24, 24, 29, 32, 35, 37, 43, 43];[6, 4, 160, 84, 101, 46, 171, 7, 3];[27, 34, 32, 33, 32, 33, 32, 34, 27];[7, 4, 0, 1, 0, 1, 0, 4, 7]
89;6;19/04/18;[20, 20, 27, 29, 41];[6, 206, 71, 352, 8];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;20/04/18;[16, 16, 24, 30, 33, 45];[8, 235, 198, 95, 353, 4];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;23/04/18;[20, 20, 23, 27, 32, 33, 38, 40];[4, 100, 109, 154, 41, 152, 45, 6];[27, 32, 54, 33, 51, 32, 51, 27];[7, 0, 3, 1, 2, 0, 2, 7]
89;6;24/04/18;[22, 22, 30, 31, 34, 36];[8, 258, 30, 81, 62, 7];[27, 32, 54, 32, 18, 27];[7, 0, 3, 0, 6, 7]
89;6;25/04/18;[28, 28, 28, 33, 42, 43, 4, 4];[6, 13, 147, 266, 30, 279, 3, 3];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;26/04/18;[22, 22, 27, 28, 31, 33, 42];[6, 152, 31, 109, 37, 294, 10];[27, 32, 33, 32, 51, 32, 27];[7, 0, 1, 0, 2, 0, 7]
89;6;27/04/18;[18, 18, 22, 29, 32, 41];[8, 125, 210, 106, 263, 6];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;28/04/18;[22, 22, 22, 33, 35, 35];[9, 8, 326, 52, 6, 20];[27, 34, 32, 43, 34, 27];[7, 4, 0, 5, 4, 7]
89;6;30/04/18;[20, 20, 32, 34, 42];[7, 375, 45, 249, 4];[27, 32, 18, 32, 27];[7, 0, 6, 0, 7]
89;6;01/05/18;[26, 26, 29, 33, 34, 41];[12, 91, 111, 52, 204, 5];[27, 33, 32, 18, 32, 27];[7, 1, 0, 6, 0, 7]
89;6;02/05/18;[30, 30, 30, 32, 40, 42, 2, 3];[4, 11, 67, 245, 46, 255, 11, 6];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;03/05/18;[22, 22, 26, 28, 37];[6, 123, 71, 265, 14];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;04/05/18;[18, 18, 29, 33, 39];[10, 337, 120, 166, 8];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;07/05/18;[22, 22, 31, 33, 43];[8, 266, 78, 299, 4];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;08/05/18;[24, 24, 30, 38];[8, 178, 256, 11];[27, 33, 32, 27];[7, 1, 0, 7]
89;6;09/05/18;[28, 28, 28, 33, 40, 41, 1, 2];[3, 10, 139, 221, 33, 247, 7, 7];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;10/05/18;[20, 20, 28, 32, 40];[4, 262, 110, 251, 12];[27, 32, 31, 32, 27];[7, 0, 0, 0, 7]
89;6;11/05/18;[18, 18, 27, 33, 38];[6, 267, 185, 159, 9];[27, 32, 33, 43, 27];[7, 0, 1, 5, 7]
89;6;12/05/18;[20, 20, 21, 36, 41, 43, 43];[10, 20, 456, 163, 51, 19, 20];[27, 34, 32, 43, 33, 34, 27];[7, 4, 0, 5, 1, 4, 7]
89;6;14/05/18;[20, 20, 24, 30, 33, 44];[8, 113, 206, 86, 328, 8];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;15/05/18;[26, 26, 30, 33, 34, 38];[13, 108, 104, 29, 112, 13];[27, 33, 32, 51, 32, 27];[7, 1, 0, 2, 0, 7]
89;6;16/05/18;[26, 26, 26, 33, 41, 42, 0, 1];[8, 8, 211, 250, 25, 183, 12, 8];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;17/05/18;[22, 22, 30, 44];[14, 246, 407, 13];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;18/05/18;[16, 16, 27, 32, 37];[10, 346, 142, 152, 10];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;19/05/18;[22, 22, 23, 26, 37, 39, 40];[16, 19, 87, 346, 71, 16, 16];[27, 34, 32, 43, 33, 34, 27];[7, 4, 0, 5, 1, 4, 7]
89;6;21/05/18;[20, 20, 30, 34, 40];[8, 303, 109, 206, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;22/05/18;[24, 24, 30, 31, 35, 44];[8, 183, 37, 116, 263, 9];[27, 33, 51, 32, 43, 27];[7, 1, 2, 0, 5, 7]
89;6;23/05/18;[30, 30, 30, 33, 39, 40, 1, 1];[4, 12, 92, 181, 24, 278, 6, 6];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;24/05/18;[20, 20, 31, 47];[23, 323, 485, 5];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;25/05/18;[16, 16, 26, 33, 37];[6, 317, 197, 114, 2];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;26/05/18;[22, 22, 23, 28, 34, 1, 1];[12, 21, 154, 190, 446, 6, 9];[27, 34, 43, 33, 32, 34, 27];[7, 4, 5, 1, 0, 4, 7]
89;6;28/05/18;[18, 18, 22, 27, 33, 37];[8, 131, 146, 182, 123, 8];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;29/05/18;[22, 22, 33, 35];[5, 336, 61, 10];[27, 32, 54, 27];[7, 0, 3, 7]
89;6;30/05/18;[26, 26, 26, 33, 42, 42];[7, 6, 226, 249, 4, 6];[27, 34, 33, 32, 34, 27];[7, 4, 1, 0, 4, 7]
89;6;31/05/18;[20, 20, 29, 46];[4, 268, 512, 11];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;02/06/18;[22, 22, 22, 33, 40, 47, 47];[6, 8, 333, 207, 211, 8, 8];[27, 34, 32, 43, 32, 34, 27];[7, 4, 0, 5, 0, 4, 7]
89;6;04/06/18;[20, 20, 30, 32, 38];[6, 303, 75, 180, 8];[27, 32, 33, 54, 27];[7, 0, 1, 3, 7]
89;6;05/06/18;[24, 24, 29, 38];[8, 151, 278, 5];[27, 33, 32, 27];[7, 1, 0, 7]
89;6;06/06/18;[30, 30, 30, 32, 39, 44, 44, 3, 4];[4, 5, 79, 186, 147, 12, 225, 3, 3];[27, 34, 33, 43, 32, 27, 32, 34, 27];[7, 4, 1, 5, 0, 7, 0, 4, 7]
89;6;07/06/18;[20, 20, 25, 28, 41];[15, 140, 111, 377, 5];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;08/06/18;[16, 16, 22, 26, 32, 42];[8, 175, 129, 197, 285, 9];[27, 32, 31, 33, 32, 27];[7, 0, 0, 1, 0, 7]
89;6;11/06/18;[22, 22, 24, 28, 32, 39];[4, 84, 111, 128, 193, 7];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;12/06/18;[24, 24, 29, 32, 35, 40];[9, 166, 90, 72, 159, 5];[27, 33, 32, 51, 32, 27];[7, 1, 0, 2, 0, 7]
89;6;13/06/18;[30, 30, 30, 33, 38, 39, 45, 46, 3, 3];[5, 3, 91, 143, 32, 186, 49, 138, 6, 7];[27, 34, 33, 32, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 1, 0, 4, 7]
89;6;14/06/18;[20, 20, 27, 29, 40];[6, 212, 55, 344, 11];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;15/06/18;[16, 16, 21, 26, 33, 39];[3, 176, 141, 192, 193, 5];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;18/06/18;[22, 22, 29, 33, 37, 39];[8, 212, 128, 129, 57, 7];[27, 32, 33, 32, 18, 27];[7, 0, 1, 0, 6, 7]
89;6;19/06/18;[24, 24, 29, 32, 38];[7, 167, 74, 180, 6];[27, 33, 51, 32, 27];[7, 1, 2, 0, 7]
89;6;20/06/18;[30, 30, 30, 33, 41, 42, 2, 2];[8, 4, 80, 238, 48, 231, 10, 8];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;21/06/18;[22, 22, 37, 3];[11, 448, 430, 12];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;22/06/18;[16, 16, 25, 31, 32, 42];[6, 289, 176, 27, 291, 3];[27, 32, 31, 33, 32, 27];[7, 0, 0, 1, 0, 7]
89;6;25/06/18;[22, 22, 29, 32, 35, 42];[5, 223, 81, 98, 200, 5];[27, 32, 33, 32, 18, 27];[7, 0, 1, 0, 6, 7]
89;6;26/06/18;[24, 24, 29, 32, 38];[9, 141, 104, 190, 5];[27, 33, 32, 18, 27];[7, 1, 0, 6, 7]
89;6;27/06/18;[28, 28, 28, 33, 39, 41, 46, 46];[8, 5, 157, 181, 46, 153, 4, 8];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;28/06/18;[22, 22, 26, 29, 37];[11, 133, 84, 223, 5];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;29/06/18;[14, 14, 25, 31, 32, 39];[8, 327, 190, 27, 224, 8];[27, 32, 54, 33, 43, 27];[7, 0, 3, 1, 5, 7]
89;6;02/07/18;[20, 20, 29, 32, 44];[8, 285, 89, 359, 4];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;03/07/18;[22, 22, 27, 29, 36];[8, 161, 49, 203, 8];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;04/07/18;[28, 28, 28, 33, 41, 43, 47, 0];[3, 10, 157, 242, 50, 133, 6, 3];[27, 34, 33, 32, 33, 32, 34, 27];[7, 4, 1, 0, 1, 0, 4, 7]
89;6;05/07/18;[22, 22, 34, 1];[9, 377, 428, 7];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;06/07/18;[18, 18, 27, 32, 41];[6, 268, 175, 242, 6];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;09/07/18;[18, 18, 24, 30, 32, 36];[5, 199, 172, 55, 129, 8];[27, 32, 54, 33, 32, 27];[7, 0, 3, 1, 0, 7]
89;6;10/07/18;[24, 24, 28, 32, 33, 37, 43];[12, 123, 124, 22, 118, 196, 5];[27, 33, 32, 51, 32, 43, 27];[7, 1, 0, 2, 0, 5, 7]
89;6;11/07/18;[28, 28, 28, 32, 38, 40, 40];[4, 8, 127, 174, 49, 8, 4];[27, 34, 33, 32, 33, 34, 27];[7, 4, 1, 0, 1, 4, 7]
89;6;12/07/18;[20, 20, 29, 43];[11, 267, 417, 8];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;13/07/18;[18, 18, 21, 31, 33, 34, 47];[3, 104, 295, 50, 51, 393, 4];[27, 54, 32, 33, 33, 32, 27];[7, 3, 0, 1, 1, 0, 7]
89;6;16/07/18;[22, 22, 31, 33, 40];[5, 291, 48, 206, 6];[27, 32, 33, 54, 27];[7, 0, 1, 3, 7]
89;6;17/07/18;[22, 22, 30, 33, 41];[13, 242, 98, 236, 13];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
89;6;18/07/18;[28, 28, 28, 33, 38, 45, 6, 7];[6, 12, 132, 165, 206, 285, 9, 8];[27, 34, 33, 32, 43, 32, 34, 27];[7, 4, 1, 0, 5, 0, 4, 7]
89;6;19/07/18;[18, 18, 23, 28, 40];[11, 159, 156, 339, 5];[27, 32, 31, 32, 27];[7, 0, 0, 0, 7]
89;6;20/07/18;[16, 16, 21, 25, 25, 33, 36, 38];[4, 154, 122, 3, 244, 98, 43, 10];[27, 32, 54, 27, 33, 32, 51, 27];[7, 0, 3, 7, 1, 0, 2, 7]
89;6;23/07/18;[22, 22, 34, 37];[7, 374, 78, 4];[27, 32, 54, 27];[7, 0, 3, 7]
89;6;24/07/18;[20, 20, 22, 30, 32];[9, 62, 247, 44, 12];[27, 33, 32, 51, 27];[7, 1, 0, 2, 7]
89;6;25/07/18;[28, 28, 28, 34, 37, 38, 40, 0, 0];[3, 9, 168, 104, 39, 64, 215, 6, 5];[27, 34, 33, 32, 33, 51, 32, 34, 27];[7, 4, 1, 0, 1, 2, 0, 4, 7]
89;6;27/07/18;[14, 14, 27, 33, 43];[2, 395, 200, 277, 7];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;30/07/18;[18, 18, 28, 32];[5, 312, 116, 4];[27, 32, 33, 27];[7, 0, 1, 7]
89;6;31/07/18;[20, 20, 30, 38];[6, 302, 236, 11];[27, 32, 31, 27];[7, 0, 0, 7]
89;6;07/08/18;[22, 22, 25, 29, 37];[12, 90, 109, 263, 11];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;13/08/18;[16, 16, 29, 32];[4, 414, 76, 5];[27, 32, 33, 27];[7, 0, 1, 7]
89;6;16/08/18;[20, 20, 25, 29, 40];[12, 159, 120, 323, 6];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
89;6;19/08/18;[14, 14, 14, 27, 28, 28];[6, 6, 382, 38, 6, 7];[27, 34, 32, 33, 34, 27];[7, 4, 0, 1, 4, 7]
89;6;28/08/18;[24, 24, 28, 35, 35, 43];[11, 122, 198, 23, 237, 11];[27, 33, 32, 51, 32, 27];[7, 1, 0, 2, 0, 7]
90;6;01/09/17;[18, 18, 21, 32, 34, 35];[5, 89, 345, 44, 43, 4];[24, 39, 44, 39, 25, 24];[7, 0, 5, 0, 1, 7]
90;6;04/09/17;[18, 18, 28, 34, 46];[10, 317, 167, 373, 6];[24, 39, 25, 39, 24];[7, 0, 1, 0, 7]
90;6;05/09/17;[16, 16, 29, 35];[9, 385, 203, 7];[24, 39, 54, 24];[7, 0, 3, 7]
90;6;06/09/17;[20, 20, 20, 23, 26, 33, 43, 43];[4, 17, 73, 109, 191, 310, 15, 4];[24, 37, 39, 54, 25, 39, 37, 24];[7, 4, 0, 3, 1, 0, 4, 7]
90;6;07/09/17;[18, 18, 31, 39];[4, 401, 242, 5];[24, 39, 44, 24];[7, 0, 5, 7]
90;6;08/09/17;[16, 16, 22, 32, 44];[10, 175, 310, 352, 4];[24, 39, 44, 39, 24];[7, 0, 5, 0, 7]
90;6;11/09/17;[18, 18, 29, 32, 41];[9, 337, 96, 249, 7];[24, 39, 25, 39, 24];[7, 0, 1, 0, 7]
90;6;12/09/17;[18, 18, 29, 35, 37];[6, 338, 166, 76, 5];[24, 39, 54, 10, 24];[7, 0, 3, 6, 7]
